id,type,amount,touristId,zone,timestamp
56,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:06.536893600
62,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:06.536893600
57,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:06.538122800
70,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:06.538122800
58,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:06.538122800
59,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:06.538122800
60,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:06.539538300
63,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:06.539538300
61,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:06.540540900
72,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:06.540540900
71,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:06.543315900
62,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:06.545525100
10,SPA_SERVICE,20.0,3,Baños y SPA,2026-05-21T14:45:06.546697700
63,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:06.546697700
64,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:06.546697700
65,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:06.548180900
72,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:06.548690600
64,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:06.548690600
73,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:06.549701
74,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:06.549701
66,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:06.549701
67,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:06.550702300
65,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:06.551712100
73,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:06.551712100
68,ENCLOSURE_FEE_VIP,75.0,12,Recinto VIP,2026-05-21T14:45:06.551712100
69,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:06.552704
74,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:06.552704
66,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:06.553702300
67,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:06.553702300
75,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:06.554860400
75,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:06.554860400
68,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:06.554860400
76,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:06.556229200
69,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:06.556229200
76,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:06.557225500
77,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:06.557225500
70,ENCLOSURE_FEE_BASIC,10.0,21,Recinto Básico,2026-05-21T14:45:06.558445600
77,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:06.558445600
70,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:06.558445600
71,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:06.559450100
72,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:06.560450200
73,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:06.560450200
74,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:06.560450200
78,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:06.561446700
79,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:06.561446700
75,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:06.561446700
76,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:06.561446700
71,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:06.562920400
77,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:06.564372100
72,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:06.564372100
78,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:06.565380500
78,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:06.565380500
79,SOUVENIR,15.0,5,Recinto Central,2026-05-21T14:45:06.565380500
79,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:06.566887900
80,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:06.567407100
80,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:06.567407100
11,SPA_SERVICE,20.0,7,Baños y SPA,2026-05-21T14:45:06.568415500
73,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:06.568415500
81,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:06.569419700
81,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:06.569419700
80,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:06.570674300
81,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:06.570674300
82,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:06.571675500
74,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:06.571675500
82,ENCLOSURE_FEE_PREMIUM,30.0,12,Recinto Premium,2026-05-21T14:45:06.571675500
75,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:06.572674900
83,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:06.572674900
76,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:06.572674900
77,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:06.574132900
83,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:06.574132900
84,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:06.575472400
84,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:06.575472400
82,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:06.575472400
85,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:06.575472400
78,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:06.576606500
79,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:06.576606500
80,ENCLOSURE_FEE_BASIC,10.0,21,Recinto Básico,2026-05-21T14:45:06.576606500
86,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:06.577608100
83,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:06.577608100
87,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:06.577608100
85,ENCLOSURE_FEE_PREMIUM,30.0,23,Recinto Premium,2026-05-21T14:45:06.579037500
81,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:06.579037500
88,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:06.579037500
84,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:06.580145700
82,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:06.580145700
89,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:06.580145700
85,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:06.581292900
90,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:06.581292900
86,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:06.581292900
87,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:06.582302800
86,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:06.582302800
87,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:06.583795200
91,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:06.583795200
88,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:06.584848300
92,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:06.585839700
89,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:06.585839700
93,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:06.586841400
83,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:06.587922500
84,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:06.587922500
94,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:06.589392400
90,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:06.589392400
95,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:06.589392400
85,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:06.590511900
91,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:06.590511900
92,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:06.590511900
96,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:06.590511900
93,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:06.591787100
94,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:06.591787100
86,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:06.591787100
87,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:06.593055500
97,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:06.593055500
88,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:06.593055500
98,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:06.594390800
89,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:06.594390800
90,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:06.594390800
99,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:06.595891500
95,ENCLOSURE_FEE_VIP,75.0,17,Recinto VIP,2026-05-21T14:45:06.595891500
91,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:06.595891500
96,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:06.596895500
88,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:06.596895500
92,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:06.596895500
100,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:06.596895500
89,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:06.596895500
90,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:06.598405600
97,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:06.598405600
101,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:06.598405600
91,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:06.598405600
92,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:06.599863500
98,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:06.599863500
102,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:06.599863500
99,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:06.600868900
100,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:06.600868900
93,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:06.600868900
101,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:06.602866100
102,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:06.603866800
12,SPA_SERVICE,20.0,3,Baños y SPA,2026-05-21T14:45:06.603866800
103,ENCLOSURE_FEE_VIP,75.0,3,Recinto VIP,2026-05-21T14:45:06.603866800
94,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:06.603866800
104,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:06.605507500
93,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:06.605507500
105,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:06.606720600
103,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:06.606720600
106,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:06.606720600
107,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:06.607950500
94,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:06.607950500
104,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:06.607950500
108,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:06.607950500
105,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:06.607950500
109,ENCLOSURE_FEE_VIP,75.0,12,Recinto VIP,2026-05-21T14:45:06.609468200
95,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:06.610458900
95,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:06.610458900
96,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:06.610458900
106,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:06.611456600
97,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:06.611964
107,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:06.611964
96,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:06.611964
97,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:06.612977900
110,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:06.612977900
108,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:06.612977900
98,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:06.612977900
109,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:06.614494800
99,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:06.614494800
110,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:06.615509300
98,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:06.615509300
111,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:06.616510500
99,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:06.616510500
112,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:06.616510500
111,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:06.617510
113,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:06.617510
100,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:06.618514700
101,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:06.618514700
100,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:06.619511800
112,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:06.620513600
101,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:06.620513600
114,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:06.621792
115,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:06.622788100
113,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:06.622788100
102,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:06.623817700
103,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:06.623817700
104,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:06.623817700
114,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:06.625153400
105,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:06.625153400
115,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:06.626424800
116,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:06.626424800
117,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:06.626424800
106,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:06.627419
118,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:06.627419
116,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:06.627419
119,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:06.628549100
120,ENCLOSURE_FEE_VIP,75.0,12,Recinto VIP,2026-05-21T14:45:06.628549100
117,SOUVENIR,15.0,13,Recinto Central,2026-05-21T14:45:06.628549100
107,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:06.629940900
102,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:06.629940900
118,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:06.629940900
121,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:06.630940300
103,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:06.630940300
104,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:06.631941600
122,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:06.631941600
123,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:06.631941600
124,ENCLOSURE_FEE_VIP,75.0,20,Recinto VIP,2026-05-21T14:45:06.633361500
119,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:06.633361500
105,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:06.633361500
108,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:06.634374700
109,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:06.635388600
120,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:06.635388600
110,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:06.636563900
121,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:06.637559900
111,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:06.637559900
112,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:06.638568400
113,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:06.638568400
122,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:06.639566500
106,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:06.639566500
123,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:06.639566500
107,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:06.640569600
108,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:06.640569600
114,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:06.641578500
109,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:06.642566
110,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:06.642566
115,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:06.642566
116,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:06.643569700
124,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:06.643569700
111,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:06.643569700
117,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:06.644970600
125,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:06.644970600
118,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:06.644970600
119,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:06.644970600
125,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:06.646477400
126,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:06.646477400
112,ENCLOSURE_FEE_PREMIUM,30.0,12,Recinto Premium,2026-05-21T14:45:06.646477400
120,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:06.647855600
126,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:06.648360600
127,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:06.648360600
121,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:06.648360600
127,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:06.649369100
122,ENCLOSURE_FEE_BASIC,10.0,16,Recinto Básico,2026-05-21T14:45:06.649369100
128,SOUVENIR,15.0,17,Recinto Central,2026-05-21T14:45:06.649369100
128,ENCLOSURE_FEE_VIP,75.0,17,Recinto VIP,2026-05-21T14:45:06.649369100
129,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:06.650716300
113,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:06.651864700
114,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:06.652857600
130,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:06.653854500
115,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:06.653854500
131,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:06.654961100
116,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:06.655965
132,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:06.655965
129,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:06.655965
123,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:06.656962700
133,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:06.657471900
124,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:06.657471900
130,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:06.658489100
131,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:06.659481700
134,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:06.659481700
132,ENCLOSURE_FEE_VIP,75.0,27,Recinto VIP,2026-05-21T14:45:06.659481700
135,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:06.660991200
117,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:06.660991200
136,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:06.660991200
125,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:06.662185400
118,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:06.662185400
119,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:06.664601
137,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:06.664601
126,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:06.665603300
138,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:06.665603300
120,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:06.665603300
127,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:06.665603300
121,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:06.667113200
139,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:06.668130700
133,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:06.668130700
140,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:06.668130700
122,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:06.669433600
123,ENCLOSURE_FEE_PREMIUM,30.0,8,Recinto Premium,2026-05-21T14:45:06.670433900
124,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:06.670433900
141,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:06.671765400
125,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:06.671765400
126,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:06.671765400
128,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:06.672765300
134,ENCLOSURE_FEE_VIP,75.0,13,Recinto VIP,2026-05-21T14:45:06.672765300
129,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:06.673769300
130,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:06.673769300
135,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:06.673769300
136,ENCLOSURE_FEE_VIP,75.0,17,Recinto VIP,2026-05-21T14:45:06.675030500
131,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:06.675030500
127,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:06.675030500
128,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:06.675030500
142,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:06.676274400
129,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:06.676274400
143,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:06.676274400
132,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:06.677459600
144,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:06.677459600
137,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:06.677459600
145,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:06.678458300
